id,session_key,driver_id,driver_number,stint_number,compound,lap_start,lap_end,tyre_age_at_start
4066,9896,hadjar,6,2,HARD,21,61,0
4067,9896,tsunoda,22,2,HARD,14,61,0
4068,9896,stroll,18,2,MEDIUM,39,61,1
4069,9896,albon,23,2,SOFT,43,61,0
4070,9896,lawson,30,2,SOFT,49,61,0
4071,9896,antonelli,12,2,HARD,26,62,0
4072,9896,colapinto,43,2,MEDIUM,15,61,0
4073,9896,leclerc,16,2,HARD,22,62,0
4074,9896,bortoleto,5,2,HARD,14,61,0
4075,9896,ocon,31,2,HARD,31,61,0
4076,9896,gasly,10,3,SOFT,52,61,0
4077,9896,hulkenberg,27,3,SOFT,45,61,0
4078,9896,hamilton,44,3,SOFT,47,62,3
4079,9896,alonso,14,2,MEDIUM,28,62,1
4080,9896,bearman,87,2,HARD,24,62,0
4081,9883,alonso,14,1,MEDIUM,1,1,0
4082,9883,piastri,81,1,MEDIUM,1,1,0
4083,9883,norris,4,1,MEDIUM,1,1,0
4084,9883,stroll,18,1,MEDIUM,1,1,5
4085,9883,hulkenberg,27,1,MEDIUM,1,1,0
4086,9883,colapinto,43,1,MEDIUM,1,1,0
4087,9883,colapinto,43,2,,2,2,6
4088,9883,ocon,31,1,MEDIUM,1,15,0
4089,9883,stroll,18,2,MEDIUM,2,15,5
4090,9883,max_verstappen,1,1,MEDIUM,1,19,0
4091,9883,russell,63,1,MEDIUM,1,19,5
4092,9883,sainz,55,1,MEDIUM,1,19,0
4093,9883,hamilton,44,1,MEDIUM,1,19,5
4094,9883,leclerc,16,1,MEDIUM,1,19,1
4095,9883,albon,23,1,MEDIUM,1,19,0
4096,9883,tsunoda,22,1,MEDIUM,1,19,0
4097,9883,bearman,87,1,MEDIUM,1,19,0
4098,9883,antonelli,12,1,MEDIUM,1,19,5
4099,9883,lawson,30,1,MEDIUM,1,19,5
4100,9883,gasly,10,1,MEDIUM,1,19,0
4101,9883,bortoleto,5,1,MEDIUM,1,19,0
4102,9883,hadjar,6,1,MEDIUM,1,19,6
4103,9883,hulkenberg,27,2,MEDIUM,2,19,0
4104,9883,colapinto,43,3,MEDIUM,3,19,0
4105,9888,sainz,55,1,MEDIUM,1,5,0
4106,9888,albon,23,1,HARD,1,7,0
4107,9888,bortoleto,5,1,SOFT,1,14,0
4108,9888,leclerc,16,1,SOFT,1,22,3
4109,9888,ocon,31,1,HARD,1,24,0
4110,9888,gasly,10,1,MEDIUM,1,27,0
4111,9888,stroll,18,1,SOFT,1,28,0
4112,9888,hadjar,6,1,HARD,1,28,0
4113,9888,tsunoda,22,1,MEDIUM,1,29,0
4114,9888,piastri,81,1,MEDIUM,1,30,0
4115,9888,bearman,87,1,MEDIUM,1,30,0
4116,9888,alonso,14,1,MEDIUM,1,30,1
4117,9888,lawson,30,1,MEDIUM,1,30,0
4118,9888,hamilton,44,1,MEDIUM,1,31,0
4119,9888,antonelli,12,1,MEDIUM,1,31,0
4120,9888,norris,4,1,MEDIUM,1,32,0
4121,9888,colapinto,43,1,MEDIUM,1,32,0
4122,9888,max_verstappen,1,1,MEDIUM,1,33,0
4123,9888,russell,63,1,MEDIUM,1,33,0
4124,9888,hulkenberg,27,1,MEDIUM,1,33,0
4125,9888,albon,23,2,MEDIUM,8,36,0
4126,9888,bortoleto,5,2,MEDIUM,15,36,0
4127,9888,max_verstappen,1,2,SOFT,34,56,2
4128,9888,colapinto,43,2,SOFT,33,55,2
4129,9888,bortoleto,5,3,SOFT,37,55,0
4130,9888,gasly,10,2,SOFT,28,55,2
4131,9888,norris,4,2,SOFT,33,56,6
4132,9888,leclerc,16,2,MEDIUM,23,56,0
4133,9888,hamilton,44,2,SOFT,32,56,2
4134,9888,piastri,81,2,SOFT,31,56,3
4135,9888,russell,63,2,SOFT,34,56,3
4136,9888,tsunoda,22,2,SOFT,30,56,0
4137,9888,hulkenberg,27,2,SOFT,34,56,0
4138,9888,bearman,87,2,SOFT,31,56,3
4139,9888,alonso,14,2,SOFT,31,56,3
4140,9888,lawson,30,2,SOFT,31,56,0
4141,9888,stroll,18,2,MEDIUM,29,56,1
4142,9888,antonelli,12,2,SOFT,32,56,3
4143,9888,albon,23,3,SOFT,37,56,0
4144,9888,ocon,31,2,MEDIUM,25,56,0
4145,9888,hadjar,6,2,SOFT,29,56,0
4146,9877,lawson,30,1,SOFT,1,2,0
4147,9877,lawson,30,2,HARD,3,5,0
4148,9877,sainz,55,1,MEDIUM,1,17,0
4149,9877,alonso,14,1,SOFT,1,20,0
4150,9877,antonelli,12,1,SOFT,1,22,3
4151,9877,hamilton,44,1,SOFT,1,23,3
4152,9877,bearman,87,1,SOFT,1,24,3
4153,9877,piastri,81,1,SOFT,1,24,3
4154,9877,russell,63,1,SOFT,1,25,3
4155,9877,hulkenberg,27,1,SOFT,1,25,0
4156,9877,stroll,18,1,SOFT,1,26,0
4157,9877,ocon,31,1,SOFT,1,27,0
4158,9877,leclerc,16,1,SOFT,1,31,0
4159,9877,gasly,10,1,MEDIUM,1,33,0
4160,9877,norris,4,1,SOFT,1,34,0
4161,9877,hadjar,6,1,MEDIUM,1,34,0
4162,9877,alonso,14,2,MEDIUM,21,34,1
4163,9877,tsunoda,22,1,MEDIUM,1,36,0
4164,9877,max_verstappen,1,1,MEDIUM,1,37,0
4165,9877,bortoleto,5,1,MEDIUM,1,37,0
4166,9877,albon,23,1,HARD,1,41,0
4167,9877,stroll,18,2,MEDIUM,27,43,1
4168,9877,sainz,55,2,SOFT,18,46,0
4169,9877,antonelli,12,2,MEDIUM,23,47,0
4170,9877,piastri,81,2,MEDIUM,25,47,0
4171,9877,hamilton,44,2,MEDIUM,24,47,0
4172,9877,bearman,87,2,MEDIUM,25,48,0
4173,9877,russell,63,2,MEDIUM,26,48,0
4174,9877,colapinto,43,1,HARD,1,48,0
4175,9877,sainz,55,3,SOFT,47,56,3
4176,9877,sainz,55,4,SOFT,57,67,13
4177,9877,norris,4,2,MEDIUM,35,71,0
4178,9877,albon,23,2,SOFT,42,70,0
4179,9877,hadjar,6,2,SOFT,35,70,3
4180,9877,stroll,18,3,SOFT,44,70,1
4181,9877,leclerc,16,2,MEDIUM,32,71,0
4182,9877,max_verstappen,1,2,SOFT,38,71,3
4183,9877,bearman,87,3,SOFT,49,71,3
4184,9877,piastri,81,3,SOFT,48,71,3
4185,9877,gasly,10,2,SOFT,34,70,0
4186,9877,colapinto,43,2,SOFT,49,70,0
4187,9877,antonelli,12,3,SOFT,48,71,3
4188,9877,russell,63,3,SOFT,49,71,3
4189,9877,hamilton,44,3,SOFT,48,71,3
4190,9877,ocon,31,2,MEDIUM,28,71,0
4191,9877,bortoleto,5,2,SOFT,38,71,0
4192,9877,tsunoda,22,2,SOFT,37,71,0
4193,9864,piastri,81,1,MEDIUM,1,5,4
4194,9864,colapinto,43,1,MEDIUM,1,5,6
4195,9864,hulkenberg,27,1,MEDIUM,1,6,6
4196,9864,norris,4,1,MEDIUM,1,7,5
4197,9864,antonelli,12,1,SOFT,1,7,6
4198,9864,russell,63,1,SOFT,1,7,6
4199,9864,max_verstappen,1,1,SOFT,1,7,3
4200,9864,alonso,14,1,MEDIUM,1,7,3
4201,9864,leclerc,16,1,SOFT,1,7,6
4202,9864,hamilton,44,1,MEDIUM,1,7,6
4203,9864,stroll,18,1,MEDIUM,1,7,0
4204,9864,gasly,10,1,MEDIUM,1,7,6
4205,9864,albon,23,1,SOFT,1,7,0
4206,9864,hadjar,6,1,SOFT,1,7,3
4207,9864,bortoleto,5,1,MEDIUM,1,7,6
4208,9864,lawson,30,1,MEDIUM,1,7,5
4209,9864,ocon,31,1,MEDIUM,1,7,6
4210,9864,bearman,87,1,MEDIUM,1,7,6
4211,9864,tsunoda,22,1,MEDIUM,1,7,6
4212,9864,sainz,55,1,MEDIUM,1,7,6
4213,9864,hulkenberg,27,2,MEDIUM,7,7,0
4214,9864,bortoleto,5,2,MEDIUM,8,23,10
4215,9864,norris,4,2,SOFT,8,24,6
4216,9864,antonelli,12,2,MEDIUM,8,24,5
4217,9864,russell,63,2,MEDIUM,8,24,6
4218,9864,max_verstappen,1,2,MEDIUM,8,24,0
4219,9864,leclerc,16,2,MEDIUM,8,24,8
4220,9864,alonso,14,2,SOFT,8,24,3
4221,9864,hamilton,44,2,MEDIUM,8,24,8
4222,9864,gasly,10,2,SOFT,8,24,0
4223,9864,stroll,18,2,SOFT,8,24,3
4224,9864,hadjar,6,2,MEDIUM,8,24,6
4225,9864,ocon,31,2,MEDIUM,8,24,10
4226,9864,bearman,87,2,MEDIUM,8,24,10
4227,9864,lawson,30,2,MEDIUM,8,24,12
4228,9864,tsunoda,22,2,MEDIUM,8,24,13
4229,9864,sainz,55,2,MEDIUM,8,24,12
4230,9864,hulkenberg,27,3,MEDIUM,8,24,11
4231,9864,albon,23,2,SOFT,8,24,7
4232,9869,russell,63,1,MEDIUM,1,34,4
4233,9869,tsunoda,22,1,HARD,1,2,0
4234,9869,sainz,55,1,SOFT,1,17,0
4235,9869,gasly,10,1,SOFT,1,18,3
4236,9869,max_verstappen,1,1,HARD,1,7,0
4237,9869,colapinto,43,1,MEDIUM,1,29,0
4238,9869,antonelli,12,1,SOFT,1,21,3
4239,9869,hulkenberg,27,1,MEDIUM,1,36,0
4240,9869,ocon,31,1,HARD,1,8,0
4241,9869,leclerc,16,1,MEDIUM,1,5,0
4242,9869,bearman,87,1,SOFT,1,17,2
4243,9869,stroll,18,1,HARD,1,29,0
4244,9869,norris,4,1,MEDIUM,1,30,0
4245,9869,hamilton,44,1,SOFT,1,2,0
4246,9869,hadjar,6,1,SOFT,1,18,3
4247,9869,lawson,30,1,SOFT,1,19,3
4248,9869,piastri,81,1,MEDIUM,1,38,0
4249,9869,albon,23,1,MEDIUM,1,35,6
4250,9869,alonso,14,1,HARD,1,28,0
4251,9869,bortoleto,5,1,SOFT,1,1,0
4252,9869,tsunoda,22,2,MEDIUM,3,24,0
4253,9869,hamilton,44,2,HARD,3,14,0
4254,9869,max_verstappen,1,2,MEDIUM,8,34,0
4255,9869,ocon,31,2,MEDIUM,9,47,0
4256,9869,hamilton,44,3,MEDIUM,15,32,0
4257,9869,bearman,87,2,MEDIUM,18,42,0
4258,9869,sainz,55,2,MEDIUM,18,38,0
4259,9869,hadjar,6,2,MEDIUM,19,37,6
4260,9869,gasly,10,2,MEDIUM,19,39,0
4261,9869,lawson,30,2,MEDIUM,20,71,0
4262,9869,antonelli,12,2,MEDIUM,22,47,0
4263,9869,tsunoda,22,3,MEDIUM,25,47,0
4264,9869,alonso,14,2,MEDIUM,29,46,6
4265,9869,stroll,18,2,MEDIUM,30,54,0
4266,9869,colapinto,43,2,SOFT,30,43,0
4267,9869,norris,4,2,SOFT,31,50,3
4268,9869,hamilton,44,4,MEDIUM,33,37,0
4269,9869,russell,63,2,SOFT,35,48,1
4270,9869,max_verstappen,1,3,MEDIUM,35,54,0
4271,9869,albon,23,2,SOFT,36,55,2
4272,9869,hulkenberg,27,2,SOFT,37,71,0
4273,9869,hadjar,6,3,MEDIUM,38,71,0
4274,9869,piastri,81,2,SOFT,39,51,2
4275,9869,sainz,55,3,MEDIUM,39,71,0
4276,9869,gasly,10,3,MEDIUM,40,71,6
4277,9869,bearman,87,3,MEDIUM,43,71,0
4278,9869,colapinto,43,3,MEDIUM,44,71,0
4279,9869,alonso,14,3,MEDIUM,47,71,0
4280,9869,antonelli,12,3,MEDIUM,48,71,5
4281,9869,ocon,31,3,MEDIUM,48,71,0
4282,9869,tsunoda,22,4,MEDIUM,48,71,0
4283,9869,russell,63,3,MEDIUM,49,71,3
4284,9869,norris,4,3,MEDIUM,51,71,9
4285,9869,piastri,81,3,MEDIUM,52,71,0
4286,9869,max_verstappen,1,4,SOFT,55,71,0
4287,9869,stroll,18,3,MEDIUM,55,71,0
4288,9869,albon,23,3,MEDIUM,56,71,0
4289,9858,bortoleto,5,1,HARD,1,1,0
4290,9858,ocon,31,1,MEDIUM,1,27,0
4291,9858,hadjar,6,1,MEDIUM,1,20,0
4292,9858,antonelli,12,1,SOFT,1,2,0
4293,9858,max_verstappen,1,1,MEDIUM,1,25,0
4294,9858,hulkenberg,27,1,HARD,1,30,0
4295,9858,tsunoda,22,1,MEDIUM,1,1,0
4296,9858,albon,23,1,HARD,1,13,0
4297,9858,lawson,30,1,MEDIUM,1,2,0
4298,9858,colapinto,43,1,HARD,1,25,0
4299,9858,russell,63,1,MEDIUM,1,17,0
4300,9858,stroll,18,1,MEDIUM,1,1,0
4301,9858,norris,4,1,MEDIUM,1,22,0
4302,9858,hamilton,44,1,HARD,1,29,0
4303,9858,alonso,14,1,MEDIUM,1,16,0
4304,9858,sainz,55,1,MEDIUM,1,22,0
4305,9858,gasly,10,1,MEDIUM,1,2,0
4306,9858,leclerc,16,1,MEDIUM,1,24,0
4307,9858,piastri,81,1,MEDIUM,1,21,0
4308,9858,bearman,87,1,MEDIUM,1,17,0
4309,9858,tsunoda,22,2,HARD,2,27,0
4310,9858,bortoleto,5,2,MEDIUM,2,2,0
4311,9858,antonelli,12,2,HARD,3,50,0
4312,9858,gasly,10,2,HARD,3,50,0
4313,9858,lawson,30,2,HARD,3,28,0
4314,9858,albon,23,2,MEDIUM,14,14,0
4315,9858,albon,23,3,HARD,15,34,0
4316,9858,alonso,14,2,HARD,17,50,0
4317,9858,russell,63,2,HARD,18,18,0
4318,9858,russell,63,3,HARD,19,50,0
4319,9858,bearman,87,2,HARD,18,50,0
4320,9858,hadjar,6,2,HARD,21,50,0
4321,9858,piastri,81,2,HARD,22,50,0
4322,9858,norris,4,2,HARD,23,50,0
4323,9858,sainz,55,2,HARD,23,50,0
4324,9858,leclerc,16,2,HARD,25,50,0
4325,9858,max_verstappen,1,2,HARD,26,50,0
4326,9858,colapinto,43,2,MEDIUM,26,49,0
4327,9858,ocon,31,2,HARD,28,50,0
4328,9858,tsunoda,22,3,MEDIUM,28,50,0
4329,9858,lawson,30,3,HARD,29,49,0
4330,9858,hamilton,44,2,MEDIUM,30,50,0
4331,9858,hulkenberg,27,2,MEDIUM,31,50,0
4332,9858,albon,23,4,MEDIUM,35,35,1
4333,9845,lawson,30,1,MEDIUM,1,19,6
4334,9845,hadjar,6,1,MEDIUM,1,1,6
4335,9845,max_verstappen,1,1,MEDIUM,1,1,6
4336,9845,albon,23,1,MEDIUM,1,1,6
4337,9845,alonso,14,1,MEDIUM,1,1,6
4338,9845,stroll,18,1,MEDIUM,1,13,7
4339,9845,sainz,55,1,MEDIUM,1,19,6
4340,9845,tsunoda,22,1,MEDIUM,1,1,6
4341,9845,hamilton,44,1,MEDIUM,1,19,0
4342,9845,antonelli,12,1,MEDIUM,1,1,6
4343,9845,russell,63,1,MEDIUM,1,19,6
4344,9845,gasly,10,1,MEDIUM,1,1,0
4345,9845,bortoleto,5,1,MEDIUM,1,1,6
4346,9845,piastri,81,1,MEDIUM,1,19,5
4347,9845,colapinto,43,1,MEDIUM,1,17,0
4348,9845,leclerc,16,1,MEDIUM,1,1,6
4349,9845,hulkenberg,27,1,MEDIUM,1,19,6
4350,9845,bearman,87,1,MEDIUM,1,19,6
4351,9845,ocon,31,1,MEDIUM,1,19,6
4352,9845,norris,4,1,MEDIUM,1,1,5
4353,9845,antonelli,12,2,HARD,2,19,0
4354,9845,bortoleto,5,2,HARD,2,19,0
4355,9845,hadjar,6,2,HARD,2,19,0
4356,9845,norris,4,2,HARD,2,19,0
4357,9845,gasly,10,2,SOFT,2,19,0
4358,9845,max_verstappen,1,2,HARD,2,19,0
4359,9845,alonso,14,2,HARD,2,19,0
4360,9845,tsunoda,22,2,HARD,2,19,0
4361,9845,leclerc,16,2,HARD,2,19,0
4362,9845,albon,23,2,HARD,2,19,0
4363,9845,stroll,18,2,SOFT,14,19,10
4364,9845,colapinto,43,2,SOFT,18,19,6
4365,9850,bortoleto,5,1,MEDIUM,1,7,0
4366,9850,ocon,31,1,MEDIUM,1,8,0
4367,9850,hadjar,6,1,MEDIUM,1,7,0
4368,9850,max_verstappen,1,1,MEDIUM,1,7,0
4369,9850,leclerc,16,1,MEDIUM,1,7,0
4370,9850,bearman,87,1,MEDIUM,1,7,0
4371,9850,tsunoda,22,1,MEDIUM,1,7,0
4372,9850,antonelli,12,1,MEDIUM,1,7,0
4373,9850,russell,63,1,MEDIUM,1,7,0
4374,9850,colapinto,43,1,HARD,1,7,0
4375,9850,stroll,18,1,MEDIUM,1,7,0
4376,9850,hulkenberg,27,1,SOFT,1,6,0
4377,9850,albon,23,1,HARD,1,7,0
4378,9850,alonso,14,1,MEDIUM,1,7,0
4379,9850,norris,4,1,MEDIUM,1,25,0
4380,9850,hamilton,44,1,SOFT,1,7,0
4381,9850,gasly,10,1,MEDIUM,1,7,0
4382,9850,sainz,55,1,MEDIUM,1,7,0
4383,9850,lawson,30,1,MEDIUM,1,7,0
4384,9850,piastri,81,1,MEDIUM,1,24,0
4385,9850,max_verstappen,1,2,MEDIUM,8,32,0
4386,9850,antonelli,12,2,MEDIUM,8,32,0
4387,9850,sainz,55,2,MEDIUM,8,32,0
4388,9850,alonso,14,2,MEDIUM,8,32,0
4389,9850,russell,63,2,MEDIUM,8,32,0
4390,9850,hadjar,6,2,MEDIUM,8,32,0
4391,9850,leclerc,16,2,MEDIUM,8,32,0
4392,9850,lawson,30,2,MEDIUM,8,32,0
4393,9850,bearman,87,2,MEDIUM,8,32,0
4394,9850,albon,23,2,MEDIUM,8,32,0
4395,9850,bortoleto,5,2,MEDIUM,8,32,0
4396,9850,stroll,18,2,MEDIUM,8,24,0
4397,9850,tsunoda,22,2,MEDIUM,8,32,0
4398,9850,hamilton,44,2,MEDIUM,8,32,0
4399,9850,colapinto,43,2,MEDIUM,8,32,0
4400,9850,gasly,10,2,HARD,8,32,0
4401,9850,ocon,31,2,HARD,9,9,0
4402,9850,ocon,31,3,MEDIUM,10,34,0
4403,9850,piastri,81,2,MEDIUM,25,42,0
4404,9850,stroll,18,3,MEDIUM,25,49,0
4405,9850,norris,4,2,MEDIUM,26,44,0
4406,9850,max_verstappen,1,3,HARD,33,57,0
4407,9850,sainz,55,3,HARD,33,57,0
4408,9850,antonelli,12,3,HARD,33,57,0
4409,9850,hadjar,6,3,HARD,33,55,0
4410,9850,alonso,14,3,HARD,33,57,0
4411,9850,russell,63,3,HARD,33,57,0
4412,9850,leclerc,16,3,HARD,33,57,0
4413,9850,tsunoda,22,3,HARD,33,57,0
4414,9850,lawson,30,3,HARD,33,57,0
4415,9850,bortoleto,5,3,SOFT,33,57,0
4416,9850,hamilton,44,3,MEDIUM,33,57,0
4417,9850,albon,23,3,MEDIUM,33,57,0
4418,9850,colapinto,43,3,MEDIUM,33,56,0
4419,9850,gasly,10,3,MEDIUM,33,56,0
4420,9850,bearman,87,3,HARD,33,40,0
4421,9850,ocon,31,4,HARD,35,56,1
4422,9850,bearman,87,4,HARD,41,41,8
4423,9850,piastri,81,3,HARD,43,57,0
4424,9850,norris,4,3,HARD,45,57,0
4425,9850,stroll,18,4,SOFT,50,55,0
4426,9839,sainz,55,1,MEDIUM,1,18,0
4427,9839,gasly,10,1,MEDIUM,1,13,0
4428,9839,colapinto,43,1,MEDIUM,1,15,0
4429,9839,antonelli,12,1,HARD,1,32,0
4430,9839,russell,63,1,MEDIUM,1,14,0
4431,9839,hamilton,44,1,SOFT,1,8,0
4432,9839,hadjar,6,1,MEDIUM,1,14,0
4433,9839,max_verstappen,1,1,MEDIUM,1,23,0
4434,9839,piastri,81,1,HARD,1,41,0
4435,9839,albon,23,1,SOFT,1,8,0
4436,9839,bortoleto,5,1,MEDIUM,1,15,0
4437,9839,lawson,30,1,MEDIUM,1,21,0
4438,9839,hulkenberg,27,1,SOFT,1,7,0
4439,9839,alonso,14,1,MEDIUM,1,16,1
4440,9839,leclerc,16,1,MEDIUM,1,16,0
4441,9839,ocon,31,1,MEDIUM,1,19,0
4442,9839,bearman,87,1,MEDIUM,1,14,0
4443,9839,stroll,18,1,HARD,1,42,1
4444,9839,tsunoda,22,1,HARD,1,32,0
4445,9839,norris,4,1,MEDIUM,1,16,0
4446,9839,hulkenberg,27,2,HARD,8,42,0
4447,9839,hamilton,44,2,HARD,9,31,0
4448,9839,albon,23,2,HARD,9,33,0
4449,9839,gasly,10,2,HARD,14,40,0
4450,9839,russell,63,2,HARD,15,58,0
4451,9839,hadjar,6,2,HARD,15,57,0
4452,9839,bearman,87,2,HARD,15,58,0
4453,9839,bortoleto,5,2,HARD,16,58,0
4454,9839,colapinto,43,2,HARD,16,40,0
4455,9839,norris,4,2,HARD,17,40,0
4456,9839,leclerc,16,2,HARD,17,39,0
4457,9839,alonso,14,2,HARD,17,58,1
4458,9839,sainz,55,2,HARD,19,58,0
4459,9839,ocon,31,2,HARD,20,58,0
4460,9839,lawson,30,2,HARD,22,57,0
4461,9839,max_verstappen,1,2,HARD,24,58,0
4462,9839,hamilton,44,3,MEDIUM,32,58,0
4463,9839,tsunoda,22,2,MEDIUM,33,58,0
4464,9839,antonelli,12,2,MEDIUM,33,58,0
4465,9839,albon,23,3,MEDIUM,34,58,0
4466,9839,leclerc,16,3,MEDIUM,40,58,3
4467,9839,norris,4,3,HARD,41,58,0
4468,9839,gasly,10,3,MEDIUM,41,57,3
4469,9839,colapinto,43,3,MEDIUM,41,57,0
4470,9839,piastri,81,2,MEDIUM,42,58,0
4471,9839,stroll,18,2,MEDIUM,43,58,0
4472,9839,hulkenberg,27,3,MEDIUM,43,58,0
4473,11234,hulkenberg,27,1,HARD,1,1,0
4474,11234,colapinto,43,1,HARD,1,8,0
4475,11234,hadjar,6,1,MEDIUM,1,10,0
4476,11234,norris,1,1,MEDIUM,1,10,0
4477,11234,ocon,31,1,,1,10,2
4478,11234,gasly,10,1,,1,10,2
4479,11234,sainz,55,1,SOFT,1,10,0
4480,11234,lawson,30,1,,1,10,2
4481,11234,alonso,14,1,SOFT,1,10,0
4482,11234,stroll,18,1,MEDIUM,1,10,0
4483,11234,russell,63,1,,1,11,2
4484,11234,antonelli,12,1,MEDIUM,1,11,0
4485,11234,albon,23,1,,1,11,2
4486,11234,bottas,77,1,HARD,1,11,0
4487,11234,bottas,77,2,HARD,12,15,12
4488,11234,arvid_lindblad,41,1,MEDIUM,1,17,0
4489,11234,bearman,87,1,MEDIUM,1,17,0
4490,11234,max_verstappen,3,1,HARD,1,17,0
4491,11234,bortoleto,5,1,MEDIUM,1,17,0
4492,11234,perez,11,1,,1,17,2
4493,11234,alonso,14,2,SOFT,11,12,0
4494,11234,leclerc,16,1,MEDIUM,1,24,0
4495,11234,stroll,18,2,HARD,11,25,0
4496,11234,hamilton,44,1,MEDIUM,1,27,0
4497,11234,alonso,14,3,SOFT,13,21,2
4498,11234,bortoleto,5,2,HARD,18,32,0
4499,11234,albon,23,2,HARD,12,32,0
4500,11234,lawson,30,2,HARD,11,32,0
4501,11234,sainz,55,2,HARD,11,32,0
4502,11234,norris,1,2,HARD,11,33,0
4503,11234,max_verstappen,3,2,MEDIUM,18,40,0
4504,11234,perez,11,2,HARD,18,42,0
4505,11234,sainz,55,3,MEDIUM,33,44,0
4506,11234,colapinto,43,2,HARD,9,45,9
4507,11234,stroll,18,3,SOFT,26,33,0
4508,11234,stroll,18,4,SOFT,34,38,0
4509,11234,russell,63,2,HARD,12,58,0
4510,11234,antonelli,12,2,HARD,12,58,0
4511,11234,bearman,87,2,HARD,18,57,0
4512,11234,perez,11,3,SOFT,43,55,0
4513,11234,colapinto,43,3,SOFT,46,56,0
4514,11234,arvid_lindblad,41,2,HARD,18,57,0
4515,11234,bortoleto,5,3,HARD,33,57,0
4516,11234,leclerc,16,2,HARD,25,58,0
4517,11234,hamilton,44,2,HARD,28,58,0
4518,11234,gasly,10,2,HARD,11,57,0
4519,11234,ocon,31,2,HARD,11,57,0
4520,11234,sainz,55,4,SOFT,45,56,0
4521,11234,norris,1,3,MEDIUM,34,58,0
4522,11234,max_verstappen,3,3,HARD,41,58,0
4523,11234,albon,23,3,SOFT,33,57,0
4524,11234,lawson,30,3,SOFT,33,57,0
4525,11234,stroll,18,5,SOFT,39,43,0
4526,11240,sainz,55,1,HARD,1,19,0
4527,11240,russell,63,2,SOFT,14,19,0
4528,11240,hamilton,44,2,SOFT,14,19,5
4529,11240,leclerc,16,2,SOFT,14,19,0
4530,11240,norris,1,2,SOFT,14,19,3
4531,11240,piastri,81,2,SOFT,14,19,0
4532,11240,gasly,10,1,MEDIUM,1,19,6
4533,11240,bearman,87,1,MEDIUM,1,19,6
4534,11240,antonelli,12,2,SOFT,14,19,5
4535,11240,hadjar,6,2,SOFT,14,19,7
4536,11240,lawson,30,1,HARD,1,19,0
4537,11240,ocon,31,1,MEDIUM,1,19,7
4538,11240,colapinto,43,2,SOFT,14,19,0
4539,11240,bortoleto,5,1,MEDIUM,1,19,6
4540,11240,max_verstappen,3,2,SOFT,14,19,8
4541,11240,stroll,18,2,MEDIUM,14,19,0
4542,11240,albon,23,2,SOFT,14,19,0
4543,11240,perez,11,2,SOFT,14,19,0
4544,11240,alonso,14,1,HARD,1,19,0
4545,11240,hulkenberg,27,1,MEDIUM,1,12,6
4546,11240,bottas,77,1,MEDIUM,1,12,0
4547,11240,arvid_lindblad,41,1,MEDIUM,1,11,6
4548,11245,hadjar,6,1,SOFT,1,1,3
4549,11245,max_verstappen,3,1,SOFT,1,9,3
4550,11245,sainz,55,1,MEDIUM,1,9,0
4551,11245,perez,11,1,MEDIUM,1,11,0
4552,11245,bottas,77,1,MEDIUM,1,10,0
4553,11245,piastri,81,1,MEDIUM,1,1,0
4554,11245,albon,23,1,HARD,1,1,0
4555,11245,alonso,14,1,HARD,1,31,0
4556,11245,arvid_lindblad,41,1,HARD,1,42,0
4557,11245,antonelli,12,1,MEDIUM,1,10,0
4558,11245,russell,63,1,MEDIUM,1,10,0
4559,11245,bearman,87,1,MEDIUM,1,10,0
4560,11245,stroll,18,1,HARD,1,9,0
4561,11245,ocon,31,1,HARD,1,29,0
4562,11245,lawson,30,1,MEDIUM,1,9,0
4563,11245,gasly,10,1,MEDIUM,1,10,0
4564,11245,norris,1,1,HARD,1,1,0
4565,11245,colapinto,43,1,HARD,1,32,0
4566,11245,bortoleto,5,1,HARD,1,1,0
4567,11245,leclerc,16,1,MEDIUM,1,10,0
4568,11245,hulkenberg,27,1,HARD,1,35,0
4569,11245,hamilton,44,1,MEDIUM,1,10,0
4570,11245,hadjar,6,2,HARD,2,10,0
4571,11245,lawson,30,2,HARD,10,56,0
4572,11245,sainz,55,2,HARD,10,55,0
4573,11245,max_verstappen,3,2,HARD,10,45,0
4574,11245,antonelli,12,2,HARD,11,56,0
4575,11245,hamilton,44,2,HARD,11,56,0
4576,11245,russell,63,2,HARD,11,56,0
4577,11245,leclerc,16,2,HARD,11,56,0
4578,11245,gasly,10,2,HARD,11,56,0
4579,11245,bearman,87,2,HARD,11,56,0
4580,11245,bottas,77,2,HARD,11,55,0
4581,11245,hadjar,6,3,HARD,11,56,0
4582,11245,perez,11,2,HARD,12,55,0
4583,11245,ocon,31,2,MEDIUM,30,46,0
4584,11245,alonso,14,2,MEDIUM,32,32,0
4585,11245,colapinto,43,2,MEDIUM,33,55,0
4586,11245,hulkenberg,27,2,MEDIUM,36,55,0
4587,11245,arvid_lindblad,41,2,MEDIUM,43,55,0
4588,11245,ocon,31,3,SOFT,47,55,0
4589,11253,norris,1,1,MEDIUM,1,16,0
4590,11253,bearman,87,1,MEDIUM,1,16,0
4591,11253,leclerc,16,1,MEDIUM,1,17,0
4592,11253,colapinto,43,1,MEDIUM,1,17,0
4593,11253,piastri,81,1,MEDIUM,1,18,0
4594,11253,arvid_lindblad,41,1,MEDIUM,1,18,0
4595,11253,ocon,31,1,MEDIUM,1,19,0
